#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A189D7
#Date Time: 2024-04-26 12:27:54.858
#Sample rate: 1.72414e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.000398646291305789,0.4053395819691284,-9.615308276764893
0.0003992262913057889,0.4053395819691284,-9.600662734030605
0.000399806291305789,0.4053395819691284,-9.578694419929173
0.0004003862913057889,0.4089973717964946,-9.534757791726308
0.0004009662913057889,0.4089973717964946,-9.468852849422014
0.000401546291305789,0.4089973717964946,-9.424916221219149
0.0004021262913057889,0.4089973717964946,-9.391963750067001
0.000402706291305789,0.4053395819691284,-9.337042964813421
0.0004032862913057889,0.4016817921417621,-9.307751879344844
0.000403866291305789,0.4053395819691284,-9.263815251141981
0.0004044462913057889,0.4053395819691284,-9.197910308837685
0.000405026291305789,0.4016817921417621,-9.161296452001965
0.0004056062913057889,0.4089973717964946,-9.1173598237991
0.000406186291305789,0.4089973717964946,-9.073423195596236
0.0004067662913057889,0.412655161623861,-9.029486567393372
0.000407346291305789,0.4089973717964946,-8.985549939190507
0.0004079262913057889,0.4089973717964946,-8.941613310987645
0.0004085062913057889,0.4053395819691284,-8.908660839835497
0.000409086291305789,0.4089973717964946,-8.87936975436692
0.0004096662913057889,0.412655161623861,-8.839094511847627
0.000410246291305789,0.412655161623861,-8.80614204069548
0.0004108262913057889,0.412655161623861,-8.765866798176187
0.000411406291305789,0.4089973717964946,-8.904999454151923
0.0004119862913057889,0.4089973717964946,-9.022163796026227
0.000412566291305789,0.4089973717964946,-9.142989523584104
0.0004131462913057889,0.4053395819691284,-9.238185551356976
0.000413726291305789,0.4089973717964946,-9.329720193446276
0.0004143062913057889,0.3980240023143958,-9.41027067848486
0.000414886291305789,0.4016817921417621,-9.476175620789157
0.0004154662913057889,0.4016817921417621,-9.534757791726308
0.0004160462913057889,0.4016817921417621,-9.567710262878457
0.000416626291305789,0.4053395819691284,-9.604324119714176
0.0004172062913057889,0.4053395819691284,-9.615308276764893
0.000417786291305789,0.4016817921417621,-9.622631048132037
0.0004183662913057889,0.4053395819691284,-9.618969662448466
0.000418946291305789,0.4053395819691284,-9.604324119714176
0.0004195262913057889,0.4016817921417621,-9.586017191296317
0.000420106291305789,0.4016817921417621,-9.545741948777025
0.0004206862913057889,0.4053395819691284,-9.483498392156301
0.000421266291305789,0.4016817921417621,-9.435900378269865
0.0004218462913057889,0.4016817921417621,-9.406609292801289
0.0004224262913057889,0.4053395819691284,-9.348027121864137
0.0004230062913057889,0.4053395819691284,-9.311413265028417
0.0004235862913057889,0.4089973717964946,-9.271138022509124
