#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A20
#Date Time: 2024-04-19 11:05:35.907
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.00250614,9.598887548222804,-10.04094884065818
-0.00250551,9.546847320805808,-9.98235811271047
-0.00250488,9.505958570692412,-9.934753146252906
-0.00250425,9.4613526614778,-9.88714817979535
-0.00250362,9.409312434060805,-9.846867054331296
-0.00250299,9.364706524846216,-9.799262087873757
-0.00250236,9.316383456530396,-9.75531904191293
-0.00250173,9.279211865518256,-9.704052154958681
-0.0025011,9.238323115404885,-9.652785268004408
-0.00250047,9.201151524392746,-9.612504142540356
-0.00249984,9.271777547315825,-9.704052154958681
-0.00249921,9.420463911364516,-9.861514736318297
-0.00249858,9.561715957210646,-10.00432963569085
-0.00249795,9.676947889348332,-10.13249685307653
-0.00249732,9.773594025979978,-10.23503062698511
-0.00249669,9.859088685307899,-10.32657863940342
-0.00249606,9.937149026433428,-10.40347896983482
-0.00249543,9.989189253850425,-10.46573161827927
-0.0024948,10.03379516306503,-10.50601274374337
-0.00249417,10.06724959497598,-10.54263194871071
-0.00249354,10.07096675407719,-10.54995578970417
-0.00249291,10.07468391317841,-10.54995578970417
-0.00249228,10.05609811767232,-10.53164618722049
-0.00249165,10.03751232216625,-10.5096746642401
-0.00249102,9.989189253850448,-10.46206969778256
-0.00249039,9.929714708231023,-10.38883128784792
-0.00248976,9.885108799016409,-10.33756440089362
-0.00248913,9.840502889801821,-10.28995943443608
-0.0024885,9.781028344182371,-10.23136870648834
-0.00248787,9.736422434967782,-10.18010181953407
-0.00248724,9.680665048449525,-10.11418725059283
-0.00248661,9.628624821032529,-10.05925844314185
-0.00248598,9.580301752716725,-10.01165347668431
-0.00248535,9.531978684400944,-9.964048510226796
-0.00248472,9.487372775186333,-9.912781623272503
-0.00248409,9.439049706870531,-9.868838577311699
-0.00248346,9.390726638554726,-9.817571690357425
-0.00248283,9.342403570238924,-9.76264288290642
-0.0024822,9.297797661024317,-9.722361757442329
-0.00248157,9.260626070012179,-9.67475679098481
-0.00248094,9.219737319898806,-9.627151824527273
-0.00248031,9.201151524392737,-9.612504142540345
-0.00247968,9.331252092935276,-9.766304803403154
-0.00247905,9.465069820579039,-9.912781623272503
-0.00247842,9.606321866425171,-10.05559652264505
-0.00247779,9.706685162158058,-10.1617922170504
-0.00247716,9.803331298789699,-10.26432599095898
-0.00247653,9.877674480813978,-10.34488824188708
-0.0024759,9.948300503737075,-10.41812665182176
-0.00247527,10.00034073115407,-10.46939353877601
-0.00247464,10.04122948126747,-10.51333658473683
-0.00247401,10.06353243587476,-10.53530810771724
-0.00247338,10.0746839131784,-10.53897002821397
-0.00247275,10.06724959497598,-10.53897002821397
-0.00247212,10.04494664036867,-10.50967466424009
-0.00247149,10.01520936755896,-10.4767173797695
-0.00247086,9.959451981040722,-10.42178857231849
-0.00247023,9.903694594522513,-10.35587400337731
-0.0024696,9.859088685307899,-10.31193095741648
-0.00246897,9.810765616992096,-10.25700214996547
-0.00246834,9.758725389575099,-10.20573526301122
-0.00246771,9.706685162158058,-10.14348261456673
-0.00246708,9.647210616538583,-10.08122996612223
-0.00246645,9.595170389121588,-10.02996307916798
-0.00246582,9.550564479906999,-9.975034271716977
-0.00246519,9.502241411591179,-9.927429305259418
-0.00246456,9.465069820579039,-9.883486259298634
-0.00246393,9.416746752263236,-9.839543213337828
-0.0024633,9.379575161251097,-9.791938246880312
-0.00246267,9.323817774732845,-9.740671359926019
-0.00246204,9.282929024619454,-9.700390234461926
-0.00246141,9.242040274506101,-9.652785268004408
-0.00246078,9.201151524392728,-9.612504142540338
-0.00246015,9.234605956303737,-9.652785268004482
-0.00245952,9.383292320352295,-9.817571690357425
-0.00245889,9.517110047996059,-9.964048510226775
-0.00245826,9.639776298336121,-10.0922157276124
-0.00245763,9.736422434967782,-10.20207334251447
-0.002457,9.829351412498173,-10.29362135493281
-0.00245637,9.911128912724919,-10.36319784437075
-0.00245574,9.974320617445585,-10.43277433380869
-0.00245511,10.01520936755897,-10.48770314125971
-0.00245448,10.05238095857111,-10.52432234622704
-0.00245385,10.06353243587476,-10.53530810771724
-0.00245322,10.06724959497597,-10.53530810771724
-0.00245259,10.05238095857111,-10.52432234622704
-0.00245196,10.03007800396382,-10.49136506175643
-0.00245133,9.989189253850448,-10.4547458567891
-0.0024507,9.929714708230996,-10.38150744685442
-0.00245007,9.873957321712744,-10.33024055990013
-0.00244944,9.833068571599389,-10.28995943443608
-0.00244881,9.781028344182371,-10.2277067859916
-0.00244818,9.736422434967801,-10.18010181953409
-0.00244755,9.676947889348332,-10.11052533009612
-0.00244692,9.621190502830098,-10.05559652264512
-0.00244629,9.576584593615529,-10.00432963569087
-0.00244566,9.531978684400922,-9.953062748736574
-0.00244503,9.487372775186312,-9.905457782279015
-0.0024444,9.439049706870531,-9.857852815821497
-0.00244377,9.394443797655942,-9.813909769860693
-0.00244314,9.346120729340161,-9.762642882906443
-0.00244251,9.297797661024335,-9.718699836945616
-0.00244188,9.260626070012179,-9.671094870488076
-0.00244125,9.21602016079761,-9.62348990403056
-0.00244062,9.186282887987865,-9.594194540056669
-0.00243999,9.286646183720755,-9.718699836945682
-0.00243936,9.435332547769315,-9.865176656814965
-0.00243873,9.569150275413078,-10.00799155618758
-0.0024381,9.676947889348282,-10.12151109158627
-0.00243747,9.777311185081155,-10.23136870648834
-0.00243684,9.859088685307899,-10.32291671890668
-0.00243621,9.933431867332178,-10.39249320834459
-0.00243558,9.985472094749232,-10.44742201579563
-0.00243495,10.02636084486262,-10.48770314125971
-0.00243432,10.05238095857111,-10.51333658473683
-0.00243369,10.05609811767233,-10.52798426672377
-0.00243306,10.05981527677353,-10.52798426672376
-0.00243243,10.03379516306503,-10.5096746642401
-0.0024318,10.01149220845774,-10.48037930026623
-0.00243117,9.963169140141959,-10.42545049281525
-0.00243054,9.899977435421272,-10.35587400337728
-0.00242991,9.855371526206666,-10.31193095741645
-0.00242928,9.814482776093312,-10.25334022946874
-0.00242865,9.762442548676292,-10.20207334251447
-0.00242802,9.710402321259247,-10.15080645556016
-0.00242739,9.650927775639822,-10.08122996612225
-0.00242676,9.598887548222804,-10.03362499966472
-0.00242613,9.554281639008234,-9.989681953703931
-0.0024255,9.509675729793628,-9.934753146252906
-0.00242487,9.468786979680232,-9.887148179795346
-0.00242424,9.416746752263236,-9.839543213337828
-0.00242361,9.372140843048648,-9.795600167377025
-0.00242298,9.327534933834043,-9.744333280422731
-0.00242235,9.286646183720688,-9.700390234461947
-0.00242172,9.242040274506101,-9.652785268004408
-0.00242109,9.197434365291532,-9.608842222043624
-0.00242046,9.197434365291512,-9.61616606303707
-0.00241983,9.342403570238924,-9.773628644396622
-0.0024192,9.479938456983902,-9.916443543769237
-0.00241857,9.613756184627666,-10.05559652264512
-0.00241794,9.714119480360534,-10.16545413754717
-0.00241731,9.810765616992096,-10.26432599095894
-0.00241668,9.888825958117625,-10.34122632139035
-0.00241605,9.95945198104069,-10.41080281082826
-0.00241542,9.996623572052879,-10.45108393629236
-0.00241479,10.03379516306503,-10.49502698225317
-0.00241416,10.04494664036868,-10.51333658473683
-0.00241353,10.05981527677354,-10.5206604257303
-0.0024129,10.0523809585711,-10.51333658473682
-0.00241227,10.03007800396382,-10.49136506175643
-0.00241164,9.992906412951664,-10.45840777728583
-0.00241101,9.940866185534666,-10.39249320834465
-0.00241038,9.885108799016409,-10.33390248039688
-0.00240975,9.844220048903036,-10.28995943443608
-0.00240912,9.784745503283613,-10.22770678599163
-0.00240849,9.740139594068998,-10.18010181953407
-0.00240786,9.688099366651953,-10.11784917108956
-0.00240723,9.628624821032529,-10.05559652264512
-0.0024066,9.580301752716725,-10.00799155618758
-0.00240597,9.52826152529973,-9.960386589730064
-0.00240534,9.483655616085118,-9.909119702775769
-0.00240471,9.435332547769315,-9.861514736318231
-0.00240408,9.390726638554746,-9.810247849363982
-0.00240345,9.353555047542571,-9.766304803403154
-0.00240282,9.312666297429178,-9.722361757442332
-0.00240219,9.268060388214611,-9.682080631978279
-0.00240156,9.223454479000022,-9.630813745024007
-0.00240093,9.182565728886667,-9.590532619559953
-0.0024003,9.245757433607317,-9.671094870488076
-0.00239967,9.394443797655942,-9.824895531350894
-0.00239904,9.53197868440086,-9.967710430723443
-0.00239841,9.650927775639822,-10.08855380711572
-0.00239778,9.747573912271676,-10.19474950152104
-0.00239715,10.29027914104891,-10.28629751393934
-0.00239652,10.75120686959966,-10.36319784437075
-0.00239589,10.83298436982642,-10.42545049281524
-0.00239526,10.8813074381422,-10.46939353877603
-0.00239463,10.91104471095193,-10.50601274374337
-0.002394,10.91847902915436,-10.51333658473683
-0.00239337,10.92591334735679,-10.5206604257303
-0.00239274,10.91104471095192,-10.49502698225315
-0.00239211,10.88502459724342,-10.46939353877603
-0.00239148,10.84785300623126,-10.42178857231849
-0.00239085,10.78466130151057,-10.34855016238379
-0.00239022,10.72890391499236,-10.30094519592628
-0.00238959,10.68429800577777,-10.25700214996547
-0.00238896,10.63225777836078,-10.20573526301122
-0.00238833,10.58393471004495,-10.15446837605693
-0.0023877,10.52446016442548,-10.08489188661896
-0.00238707,10.46870277790727,-10.02263923817451
-0.00238644,10.42781402779389,-9.978696192213711
-0.00238581,10.37949095947807,-9.931091225756154
-0.00238518,10.33116789116229,-9.8908101002921
-0.00238455,10.2865619819477,-9.839543213337828
-0.00238392,10.24567323183435,-9.791938246880312
-0.00238329,10.20478448172095,-9.740671359926019
-0.00238266,10.16389573160758,-9.696728313965213
-0.00238203,10.11557266329178,-9.652785268004408
-0.0023814,10.13415845879786,-9.678418711481545
-0.00238077,10.26425902734046,-9.824895531350945
-0.00238014,10.37949095947809,-9.93841506674964
-0.00237951,10.48357141431213,-10.05193460214839
-0.00237888,10.55791459633641,-10.13249685307649
-0.00237825,10.63225777836076,-10.20939718350794
-0.00237762,10.68801516487899,-10.26432599095894
-0.00237699,10.72890391499235,-10.30826903691973
-0.00237636,10.74748971049844,-10.32657863940342
-0.00237573,10.76979266510573,-10.34488824188708
-0.0023751,10.75864118780209,-10.33756440089362
-0.00237447,10.74377255139723,-10.32291671890668
-0.00237384,10.71403527858751,-10.28629751393936
-0.00237321,10.66942936937291,-10.23503062698507
-0.00237258,10.60623766465225,-10.16911605804386
-0.00237195,10.55791459633646,-10.12517301208308
-0.00237132,10.51702584622307,-10.07756804562552
-0.00237069,10.46498561880604,-10.0226392381745
-0.00237006,10.43153118689511,-9.986020033207177
-0.00236943,10.37205664127566,-9.927429305259437
-0.0023688,10.33116789116231,-9.890810100292116
-0.00236817,10.27912766374527,-9.824895531350894
-0.00236754,10.23080459542946,-9.769966723899888
-0.00236691,10.18248152711368,-9.718699836945639
-0.00236628,10.13787561789907,-9.667432949991344
-0.00236565,10.09326970868447,-9.627151824527251
-0.00236502,10.04494664036868,-9.579546858069733
-0.00236439,10.00405789025531,-9.531941891612195
-0.00236376,9.963169140141916,-9.491660766148106
-0.00236313,9.914846071826135,-9.451379640684053
-0.0023625,9.870240162611546,-9.407436594723249
-0.00236187,9.877674480813974,-9.418422356213444
-0.00236124,10.00405789025531,-9.550251494095864
-0.00236061,10.11185550419061,-9.652785268004454
-0.00235998,10.20850164082217,-9.755319041912953
-0.00235935,10.27912766374527,-9.835881292841094
-0.00235872,10.34603652756717,-9.909119702775792
-0.00235809,10.39435959588295,-9.960386589730042
-0.00235746,10.43153118689511,-10.00432963569085
-0.00235683,10.45011698240118,-10.02263923817451
-0.0023562,10.46126845970484,-10.03728692016145
-0.00235557,10.4538341415024,-10.02263923817451
-0.00235494,10.44639982329997,-10.01165347668431
-0.00235431,10.41294539138903,-9.975034271716977
-0.00235368,10.3646223230732,-9.927429305259409
-0.00235305,10.30886493655499,-9.865176656814965
-0.00235242,10.26797618644162,-9.82123361085416
-0.00235179,10.22337027722705,-9.777290564893375
-0.00235116,10.17876436801245,-9.726023677939082
-0.00235053,10.14159277700029,-9.682080631978279
-0.0023499,10.08583539048206,-9.627151824527273
-0.00234927,10.05238095857111,-9.594194540056669
-0.00234864,10.00034073115407,-9.5465895735991
-0.00234801,9.952017662838291,-9.480675004657924
-0.00234738,9.899977435421272,-9.436731958697118
-0.00234675,9.855371526206703,-9.389126992239602
-0.00234612,9.814482776093312,-9.341522025782041
-0.00234549,9.769876866878723,-9.297578979821237
-0.00234486,9.732705275866566,-9.257297854357166
-0.00234423,9.688099366651979,-9.21335480839636
-0.0023436,9.65464493474102,-9.176735603429004
-0.00234297,9.613756184627666,-9.132792557468219
-0.00234234,9.584018911817941,-9.099835272997616
-0.00234171,9.669513571145862,-9.206030967402846
-0.00234108,9.769876866878723,-9.323212423298372
-0.00234045,9.877674480813978,-9.429408117703652
-0.00233982,9.966886299243113,-9.509970368631755
-0.00233919,10.03379516306503,-9.583208778566467
-0.00233856,10.08955254958329,-9.645461427010963
-0.00233793,10.13415845879786,-9.693066393468479
-0.0023373,10.16017857250637,-9.718699836945616
-0.00233667,10.17876436801244,-9.737009439429276
-0.00233604,10.18248152711366,-9.740671359926019
-0.00233541,10.17133004981001,-9.729685598435816
-0.00233478,10.15646141340516,-9.707714075455424
-0.00233415,10.11928982239299,-9.667432949991344
-0.00233352,10.06724959497595,-9.612504142540313
-0.00233289,10.01149220845774,-9.557575335089332
-0.00233226,9.978037776546801,-9.520956130121995
-0.00233163,9.929714708231018,-9.466027322671014
-0.002331,9.888825958117625,-9.433070038200384
-0.00233037,9.844220048903036,-9.38912699223958
-0.00232974,9.799614139688469,-9.345183946278794
-0.00232911,9.758725389575076,-9.301240900317971
-0.00232848,9.710402321259252,-9.24631209286694
-0.00232785,9.662079252943469,-9.191383285415959
-0.00232722,9.621190502830098,-9.151102159951888
-0.00232659,9.580301752716707,-9.107159113991063
-0.00232596,9.543130161704569,-9.063216068030279
-0.00232533,9.502241411591196,-9.022934942566208
-0.0023247,9.465069820579057,-8.982653817102154
-0.00232407,9.427898229566884,-8.946034612134799
-0.00232344,9.387009479453491,-8.905753486670712
-0.00232281,9.342403570238924,-8.86913428170339
-0.00232218,9.334969252036492,-8.865472361206656
-0.00232155,9.453918343275445,-8.989977658095656
-0.00232092,9.565433116311862,-9.103497193494348
-0.00232029,9.665796412044685,-9.206030967402894
-0.00231966,9.73642243496775,-9.29025513882773
-0.00231903,9.807048457890881,-9.367155469259178
-0.0023184,9.85908868530792,-9.422084276710203
-0.00231777,9.907411753623704,-9.466027322670989
-0.00231714,9.933431867332212,-9.491660766148124
-0.00231651,9.948300503737077,-9.517294209625257
-0.00231588,9.952017662838291,-9.509970368631793
-0.00231525,9.952017662838291,-9.506308448135059
-0.00231462,9.937149026433435,-9.495322686644863
-0.00231399,9.899977435421272,-9.44771772018732
-0.00231336,9.855371526206683,-9.396450833233047
-0.00231273,9.792179821486018,-9.337860105285309
-0.0023121,9.755008230473861,-9.308564741311438
-0.00231147,9.70668516215804,-9.253635933860416
-0.00231084,9.669513571145901,-9.217016728893094
-0.00231021,9.632341980133745,-9.173073682932291
-0.00230958,9.595170389121606,-9.136454477964969
-0.00230895,9.554281639008215,-9.099835272997616
-0.00230832,9.502241411591196,-9.037582624553142
-0.00230769,9.457635502376627,-8.993639578592356
-0.00230706,9.416746752263236,-8.946034612134799
-0.00230643,9.375858002149846,-8.909415407167442
-0.0023058,9.338686411137708,-8.865472361206656
-0.00230517,9.297797661024335,-8.828853156239319
-0.00230454,9.260626070012197,-8.781248189781802
-0.00230391,9.227171638101238,-8.74096706431771
-0.00230328,9.182565728886649,-8.704347859350372
-0.00230265,9.152828456076939,-8.675052495376516
-0.00230202,9.167697092481788,-8.689700177363438
-0.00230139,9.290363342821953,-8.832515076736103
-0.00230076,9.398160956757158,-8.942372691638065
-0.00230013,9.502241411591196,-9.048568386043343
-0.0022995,9.580301752716689,-9.129130636971448
-0.00229887,9.647210616538606,-9.206030967402894
-0.00229824,9.699250843955626,-9.268283615847366
-0.00229761,9.751291071372622,-9.319550502801617
-0.00229698,9.781028344182371,-9.345183946278775
-0.00229635,9.803331298789669,-9.374479310252649
-0.00229572,9.810765616992096,-9.381803151246112
-0.00229509,9.807048457890881,-9.374479310252646
-0.00229446,9.792179821486004,-9.356169707768965
-0.00229383,9.762442548676292,-9.326874343795106
-0.0022932,9.725270957664137,-9.279269377337569
-0.00229257,9.669513571145925,-9.217016728893123
-0.00229194,9.639776298336177,-9.187721364919225
-0.00229131,9.59517038912157,-9.143778318958404
-0.00229068,9.557998798109431,-9.107159113991083
-0.00229005,9.513392888894844,-9.066877988527011
-0.00228942,9.476221297882667,-9.019273022069452
-0.00228879,9.431615388668099,-8.971668055611936
-0.00228816,9.379575161251079,-8.91673924816093
-0.00228753,9.338686411137726,-8.872796202200144
-0.0022869,9.297797661024335,-8.832515076736053
-0.00228627,9.264343229113377,-8.792233951271966
-0.00228564,9.223454479000022,-8.755614746304644
-0.00228501,9.190000047089081,-8.722657461834041
-0.00228438,9.149111296975692,-8.675052495376487
-0.00228375,9.111939705963552,-8.638433290409166
-0.00228312,9.074768114951397,-8.598152164945095
-0.00228249,9.045030842141685,-8.561532959977773
-0.00228186,9.074768114951397,-8.605476005938563
-0.00228123,9.201151524392728,-8.74096706431771
-0.0022806,9.312666297429198,-8.85814852021319
-0.00227997,9.409312434060805,-8.964344214618468
-0.00227934,9.4948070933888,-9.052230306540112
-0.00227871,9.572867434514293,-9.129130636971485
-0.00227808,9.636059139234961,-9.191383285415959
-0.00227745,9.680665048449528,-9.249974013363671
-0.00227682,9.714119480360489,-9.279269377337569
-0.00227619,9.743856753170213,-9.308564741311438
-0.00227556,9.747573912271429,-9.315888582304906
-0.00227493,9.751291071372645,-9.323212423298372
-0.0022743,9.740139594068987,-9.308564741311425
-0.00227367,9.717836639461705,-9.282931297834303
-0.00227304,9.684382207550764,-9.253635933860432
-0.00227241,9.632341980133768,-9.198707126409451
-0.00227178,9.591453230020372,-9.151102159951888
-0.00227115,9.554281639008215,-9.114482954984551
-0.00227052,9.505958570692433,-9.066877988527033
-0.00226989,9.472504138781471,-9.026596863062942
-0.00226926,9.439049706870508,-8.982653817102111
-0.00226863,9.387009479453511,-8.92772500965113
-0.002268,9.342403570238924,-8.876458122696858
-0.00226737,9.297797661024354,-8.839838917729537
-0.00226674,9.264343229113395,-8.795895871768716
-0.00226611,9.227171638101238,-8.759276666801378
-0.00226548,9.178848569785456,-8.715333620840594
-0.00226485,9.145394137874494,-8.68237633636997
-0.00226422,9.111939705963536,-8.638433290409148
-0.00226359,9.078485274052612,-8.598152164945095
-0.00226296,9.037596523939239,-8.565194880474492
-0.00226233,9.004142092028314,-8.532237596003903
-0.0022617,9.063616637647749,-8.612799846932029
-0.00226107,9.193717206190296,-8.74096706431771
-0.00226044,9.305231979226715,-8.861810440709869
-0.00225981,9.413029593162021,-8.968006135115202
-0.00225918,9.50224141159123,-9.063216068030316
-0.00225855,9.576584593615509,-9.14377831895842
-0.00225792,9.632341980133745,-9.206030967402894
-0.00225729,9.680665048449566,-9.260959774853916
-0.00225666,9.721553798562921,-9.297578979821237
-0.00225603,9.751291071372645,-9.33053626429184
-0.0022554,9.762442548676287,-9.345183946278768
-0.00225477,9.766159707777508,-9.345183946278775
-0.00225414,9.758725389575067,-9.334198184788566
-0.00225351,9.740139594068998,-9.315888582304906
-0.00225288,9.702968003056842,-9.279269377337569
-0.00225225,9.650927775639802,-9.224340569886539
-0.00225162,9.606321866425235,-9.173073682932291
-0.00225099,9.576584593615509,-9.140116398461686
-0.00225036,9.528261525299728,-9.092511432004169
-0.00224973,9.491089934287549,-9.055892227036811
-0.0022491,9.453918343275367,-9.011949181075973
-0.00224847,9.394443797655942,-8.942372691638065
-0.00224784,9.353555047542571,-8.905753486670728
-0.00224721,9.316383456530398,-8.865472361206638
-0.00224658,9.282929024619472,-8.825191235742587
-0.00224595,9.242040274506101,-8.781248189781781
-0.00224532,9.204868683493961,-8.740967064317728
-0.00224469,9.171414251583004,-8.704347859350372
-0.00224406,9.134242660570846,-8.664066733886301
-0.00224343,9.093353910457473,-8.627447528918964
-0.0022428,9.052465160344102,-8.587166403454894
-0.00224217,9.030162205736849,-8.554209118984341
-0.00224154,9.119374024165984,-8.667728654383035
